Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
01/05/2017,META,LEJANÍAS,Lunes,0:00:00,VEREDA TRES ESTRELLAS,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"50,400,000",1
01/05/2017,META,PUERTO GAITÁN,Lunes,0:00:00,VEREDA SAN PEDRO DE ARIARI,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,50,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,568,000",1
01/05/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,10:00:00,BARRIO TRIGAL DEL NORTE,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"54,001,000",1
01/05/2017,RISARALDA,PEREIRA (CT),Lunes,8:00:00,TURIN,URBANA,CARCELES,DIRECTA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"66,001,000",1
01/05/2017,RISARALDA,PEREIRA (CT),Lunes,12:00:00,LA ISLA (V/SANTANA),URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"66,001,000",1
01/05/2017,SANTANDER,GIRÓN,Lunes,8:00:00,GIRON CAMPESTRE,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"68,307,000",1
01/05/2017,VALLE,CALI (CT),Lunes,8:00:00,MIRAFLORES E19,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",LLAMADA TELEFONICA,A PIE,A PIE,27,MASCULINO,SOLTERO,MEXICO,COMERCIANTE,-,SECUNDARIA,"76,001,000",1
01/05/2017,VALLE,CALI (CT),Lunes,8:00:00,PETECUY I E6,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"76,001,000",1
01/05/2017,VALLE,CALI (CT),Lunes,15:30:00,CANEY E17,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"76,001,000",1
02/05/2017,ANTIOQUIA,ITAGUI,Martes,11:00:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,360,000",1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00:00,LA ESPERANZA C-6,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"5,001,000",1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,11:00:00,ARANJUEZ  C-4,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
02/05/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,21:16:00,NAZARETH C-7,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
02/05/2017,ATLÁNTICO,PUERTO COLOMBIA,Martes,9:00:00,CENTRO DOS,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,73,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"8,573,000",1
02/05/2017,BOLÍVAR,CARTAGENA (CT),Martes,11:00:00,LA SIERRITA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,52,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
02/05/2017,BOYACÁ,TUNJA (CT),Martes,14:00:00,BARRIO EL BOSQUE,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,72,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"15,001,000",1
02/05/2017,CALDAS,MANIZALES (CT),Martes,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,72,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,"17,001,000",1
02/05/2017,CAUCA,POPAYÁN (CT),Martes,12:00:00,VEREDA DE TORRES,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,001,000",1
02/05/2017,CHOCÓ,RIOSUCIO,Martes,18:00:00,CENTRO,URBANA,HOSPITALES,LLAMADA TELEFONICA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,615,000",1
02/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:00:00,URB. PUENTE ARANDA E-16,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SUPERIOR,"11,001,000",1
02/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,7:30:00,ABRAHAM LINCON E-6,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,A PIE,45,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
02/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:38:00,GILMAR E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SUPERIOR,"11,001,000",1
02/05/2017,CUNDINAMARCA,ZIPAQUIRÁ,Martes,0:00:00,CENTRO,URBANA,CARCELES,DIRECTA,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"25,899,000",1
02/05/2017,CUNDINAMARCA,ZIPAQUIRÁ,Martes,15:00:00,ALTOS DE SAMARIA,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,51,FEMENINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"25,899,000",1
02/05/2017,RISARALDA,PEREIRA (CT),Martes,16:00:00,EL REMANSO,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,55,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNICO,"66,001,000",1
02/05/2017,SANTANDER,BARRANCABERMEJA,Martes,19:30:00,COMPLEJO INDUSTRIAL ECOPETROL BARRACA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"68,081,000",1
02/05/2017,SUCRE,OVEJAS,Martes,11:30:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"70,508,000",1
02/05/2017,VALLE,CALI (CT),Martes,12:30:00,LA SELVA E10,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"76,001,000",1
02/05/2017,VALLE,CALI (CT),Martes,23:20:00,CENTENARIO E2,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"76,001,000",1
02/05/2017,VALLE,CARTAGO,Martes,10:30:00,COLLAREJO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,147,000",1
03/05/2017,ANTIOQUIA,CAREPA,Miércoles,15:45:00,LOS CEDROS,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,INGENIERO,SUPERIOR,"5,147,000",1
03/05/2017,ANTIOQUIA,MEDELLÍN (CT),Miércoles,0:00:00,BELEN C-16,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,72,FEMENINO,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,001,000",1
03/05/2017,CAUCA,PATÍA,Miércoles,14:00:00,VDA EL PURO EL ESTRTECHO,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"19,532,000",1
03/05/2017,CAUCA,PIENDAMÓ,Miércoles,10:00:00,VDA LOS ARADOS,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"19,548,000",1
03/05/2017,CAUCA,SANTANDER DE QUILICHAO,Miércoles,12:05:00,CENTRO,URBANA,VIAS PUBLICAS,MIXTA,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"19,698,000",1
03/05/2017,CESAR,VALLEDUPAR (CT),Miércoles,13:00:00,LOS ANGELES,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,51,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"20,001,000",1
03/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:30:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
03/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,7:10:00,CENTRO E-3,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
03/05/2017,CUNDINAMARCA,FACATATIVÁ,Miércoles,14:00:00,ALAMOS,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"25,269,000",1
03/05/2017,HUILA,GIGANTE,Miércoles,13:30:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"41,306,000",1
03/05/2017,META,PUERTO GAITÁN,Miércoles,19:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"50,568,000",1
03/05/2017,META,VILLAVICENCIO (CT),Miércoles,11:30:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,"50,001,000",1
03/05/2017,TOLIMA,ATACO,Miércoles,0:00:00,VRDA. MONTE LORO,RURAL,CASAS DE HABITACION,MIXTA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,GANADERO,-,PRIMARIA,"73,067,000",1
03/05/2017,VALLE,CALI (CT),Miércoles,11:00:00,EL TREBOL E8,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
03/05/2017,VALLE,CALI (CT),Miércoles,1:00:00,MARIANO RAMOS E16,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"76,001,000",1
04/05/2017,ANTIOQUIA,MEDELLÍN (CT),Jueves,11:05:00,ESTADIO C-11,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
04/05/2017,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,Jueves,10:00:00,BUGIO,RURAL,FINCAS Y SIMILARES,CARTA EXTORSIVA,A PIE,A PIE,60,MASCULINO,VIUDO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"5,647,000",1
04/05/2017,ANTIOQUIA,YARUMAL,Jueves,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,CARTA EXTORSIVA,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,887,000",1
04/05/2017,ARAUCA,ARAUCA (CT),Jueves,8:30:00,UNION,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,45,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,CONTADURIA PUBLICA,SUPERIOR,"81,001,000",1
04/05/2017,BOLÍVAR,CARTAGENA (CT),Jueves,11:30:00,LA BOQUILLA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"13,001,000",1
04/05/2017,BOLÍVAR,CARTAGENA (CT),Jueves,21:15:00,TERNERA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,001,000",1
04/05/2017,BOLÍVAR,CARTAGENA (CT),Jueves,22:20:00,SAN PEDRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,72,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"13,001,000",1
04/05/2017,CALDAS,MANIZALES (CT),Jueves,8:00:00,PALERMO,URBANA,CASAS DE HABITACION,MIXTA,A PIE,A PIE,37,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"17,001,000",1
04/05/2017,CAQUETÁ,EL PAUJIL,Jueves,14:30:00,BARRIO EL CENTRO,RURAL,FINCAS Y SIMILARES,LLAMADA TELEFONICA,A PIE,A PIE,,-,-,-,-,-,-,"18,256,000",1
04/05/2017,CASANARE,YOPAL (CT),Jueves,9:30:00,EL CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,INGENIERÍA CIVIL,SUPERIOR,"85,001,000",1
04/05/2017,CESAR,EL PASO,Jueves,18:30:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,68,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"20,250,000",1
04/05/2017,CESAR,VALLEDUPAR (CT),Jueves,9:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,68,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,DERECHO,SUPERIOR,"20,001,000",1
04/05/2017,META,GRANADA,Jueves,16:00:00,CENTRO,URBANA,LOCAL COMERCIAL,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"50,313,000",1
04/05/2017,META,VILLAVICENCIO (CT),Jueves,18:00:00,CAMPIÑA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"50,001,000",1
04/05/2017,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,0:00:00,BARRIO CENTRO,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,"54,001,000",1
04/05/2017,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,14:30:00,BARRIO EL SALADO,URBANA,CARCELES,DIRECTA,A PIE,A PIE,,-,-,-,-,-,-,"54,001,000",1
04/05/2017,RISARALDA,PEREIRA (CT),Jueves,14:00:00,SECTOR PLAZA DE BOLIVAR,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,73,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,"66,001,000",1
04/05/2017,TOLIMA,ANZOÁTEGUI,Jueves,13:00:00,CENTRO,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,53,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,043,000",1
01/06/2017,BOLÍVAR,CARTAGENA (CT),Jueves,0:00:00,TORICES,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"13,001,000",1
04/05/2017,TOLIMA,IBAGUÉ (CT),Jueves,10:30:00,PUEBLO NUEVO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,51,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,001,000",1
04/05/2017,TOLIMA,SAN LUIS,Jueves,19:00:00,VRDA. EL COBRE,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,87,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"73,678,000",1
04/05/2017,VALLE,TULUÁ,Jueves,9:00:00,Urbanizacion Lomitas,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,A PIE,A PIE,35,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,834,000",1
05/05/2017,ANTIOQUIA,BELLO,Viernes,0:00:00,BUENOS AIRES,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,45,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,088,000",1
05/05/2017,ANTIOQUIA,BELLO,Viernes,13:00:00,ACEVEDO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,088,000",1
05/05/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,12:00:00,CASTILLA C-5,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,54,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
05/05/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,11:30:00,VIA SANTA ELENA  C-9,RURAL,"HOTELES, RESIDENCIAS, Y SIMILARES.",MIXTA,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,SECUNDARIA,"5,001,000",1
05/05/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,7:00:00,SAN JAVIER LA LOMA C-13,URBANA,LOCAL COMERCIAL,DIRECTA,A PIE,A PIE,38,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
05/05/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,11:45:00,LA FLORESTA C-12,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,55,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,BACTERIOLOGIA,SUPERIOR,"5,001,000",1
05/05/2017,BOLÍVAR,EL CARMEN DE BOLÍVAR,Viernes,6:00:00,SECTOR 12 DE NOVIEMBRE,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,A PIE,A PIE,49,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"13,244,000",1
05/05/2017,BOYACÁ,DUITAMA,Viernes,10:10:00,BARRIO LA ESPERANZA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,71,FEMENINO,DIVORCIADO,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,"15,238,000",1
05/05/2017,CALDAS,VICTORIA,Viernes,11:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"17,867,000",1
05/05/2017,CAQUETÁ,FLORENCIA (CT),Viernes,12:00:00,VDA.  SAN JUAN,RURAL,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,44,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"18,001,000",1
05/05/2017,CASANARE,PAZ DE ARIPORO,Viernes,14:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,25,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"85,250,000",1
05/05/2017,CASANARE,YOPAL (CT),Viernes,14:00:00,EL CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"85,001,000",1
05/05/2017,CAUCA,EL TAMBO,Viernes,16:41:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,"19,256,000",1
05/05/2017,CAUCA,TIMBÍO,Viernes,14:00:00,VDA LAS CRUCES,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"19,807,000",1
05/05/2017,CESAR,CHIRIGUANÁ,Viernes,15:00:00,CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"20,178,000",1
05/05/2017,CHOCÓ,QUIBDÓ (CT),Viernes,14:00:00,BUENOS AIRES,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,57,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,"27,001,000",1
05/05/2017,CÓRDOBA,TIERRALTA,Viernes,14:00:00,EL PRADO,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,"23,807,000",1
05/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,10:00:00,LISBOA E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"11,001,000",1
05/05/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:30:00,LAS AMERICAS E-8,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,68,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"11,001,000",1
05/05/2017,CUNDINAMARCA,PANDI,Viernes,14:00:00,CENTRO,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"25,524,000",1
05/05/2017,CUNDINAMARCA,SAN FRANCISCO,Viernes,15:35:00,LA ESPERANZA,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,69,MASCULINO,VIUDO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"25,658,000",1
05/05/2017,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Viernes,12:00:00,BARRIO VILLA ANGELA,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"95,001,000",1
05/05/2017,MAGDALENA,FUNDACIÓN,Viernes,11:00:00,LAS PALMAS (C-3),URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,288,000",1
05/05/2017,NARIÑO,IPIALES,Viernes,21:10:00,ESMERALDA,URBANA,VIAS PUBLICAS,DIRECTA,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,21,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"52,356,000",1
05/05/2017,SANTANDER,PIEDECUESTA,Viernes,0:00:00,PALERMO,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"68,547,000",1
05/05/2017,TOLIMA,SALDAÑA,Viernes,0:00:00,CENTRO,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,671,000",1
06/05/2017,ANTIOQUIA,ITAGUI,Sábado,19:00:00,LOS NARANJOS,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EMPRESARIAL,TECNICO,"5,360,000",1
06/05/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:00:00,BETANIA C-13,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,A PIE,79,FEMENINO,VIUDO,COLOMBIA,AMA DE CASA,-,PRIMARIA,"5,001,000",1
06/05/2017,ANTIOQUIA,MEDELLÍN (CT),Sábado,11:30:00,ROBLEDO C-7,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"5,001,000",1
06/05/2017,CASANARE,AGUAZUL,Sábado,11:00:00,CENTRO,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"85,010,000",1
06/05/2017,CASANARE,MANÍ,Sábado,14:00:00,LA GUINEA,RURAL,FINCAS Y SIMILARES,DIRECTA,A PIE,A PIE,56,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"85,139,000",1
06/05/2017,CASANARE,YOPAL (CT),Sábado,17:10:00,EL CENTRO,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"85,001,000",1
